,0,1,2,3,4,5,6,7,8,9,10,11
0,"Population and literacy rate of 1981, 1991, 2001  2011 and number of voter 2011",,,,,,,,,,,
1,,,,,,,,,,,,
2,Upazila,Population(000) 1981,Population(000) 1991,Population(000) 2001,Population(000) 2011,Literacy Rate () 1981,Literacy Rate () 1991,Literacy Rate () 2001,Literacy Rate () 2011,Number of Voter (000) Male,Number of Voter (000) Female,Number of Voter (000) Total
3,Kamalnagar,-,-,-,223,-,-,23.8,30.7,48,49,97
4,Lakshmipur Sadar,489,525,575,684,29.3,37.8,46.2,51.9,163,180,343
5,Ramganj,203,238,284,286,45.0,45.0,54.0,64.2,80,91,171
6,Ramgati,273,335,393,261,13.8,19.9,29.5,39.3,74,60,134
7,Roypur,192,213,237,275,23.5,34.6,42.3,51.1,76,83,159
8,Total,1157,1311,1489,1729,27.2,34.3,42.9,49.4,441,463,904
