,0,1,2,3,4,5
0,"Number of non-registered rickshaw, van, easy bike and auto-rickshaw 2011",,,,,
1,,,,,,
2,Upazila,Rickshaw,Van,Easy bike and auto-rickshaw,Tempo,Nochimon/korimon/ bhotvoti
3,Gopalganj Sadar,250,370,2500,1300,1100
4,Kashiani,0,2217,635,63,429
5,Kotalipara,0,475,87,125,57
6,Muksudpur,0,62,15,0,61
7,Tungipara,0,850,300,70,37
8,Total,250,3974,3537,1558,1684
