,0,1,2,3,4,5,6,7,8
0,"Number of thana, ward, mahalla, household and population by city corporation 2011 Urban Area Statistics of Dhaka District",,,,,,,,
1,Population and Housing Census 2011 (Enumerated),,,,,,,,
2,"
Thana","
Ward",Area (sq.km),"
H/H",Population,Population,Population,Sex- Ratio,Literacy 7+yrs
3,"
Thana","
Ward",Area (sq.km),"
H/H",Both Sex,Male,Female,Sex- Ratio,Literacy 7+yrs
4,Dhaka Town,Dhaka Town,395.64,2034146,8906039,4931802,3974237,124,
5,Dhaka City Corportation,Dhaka City Corportation,197.05,1576746,6970105,3876586,3093519,126,
6,Biman Bandar	Ward-01 (part),Biman Bandar	Ward-01 (part),8.95,799,3391,1790,1601,112,87.0
7,Uttara Thana	Word-01 (part),Uttara Thana	Word-01 (part),8.95,39123,179907,101349,78558,129,80.2
8,Total of W- 01,Total of W- 01,,39922,183298,103139,80159,129,
9,Pallabi	Ward-02,Pallabi	Ward-02,3.05,37388,151868,79637,72231,110,69.6
10,Pallabi	Ward-03,Pallabi	Ward-03,1.10,22275,94664,49093,45571,108,72.3
11,Kafrul	Ward-04,Kafrul	Ward-04,1.34,18058,75246,41636,33610,124,77.9
12,Pallabi	Ward-05,Pallabi	Ward-05,1.34,28346,118110,61601,56509,109,62.6
13,Pallabi	Ward-06,Pallabi	Ward-06,3.03,38690,163770,86232,77538,111,74.6
14,Pallabi	Ward-07 (part),Pallabi	Ward-07 (part),1.88,12577,51430,27018,24412,111,73.5
15,Mirpur	Ward-07 (part),Mirpur	Ward-07 (part),1.88,13256,58082,31184,26898,116,82.5
16,ShahAli	Ward-07 (part),ShahAli	Ward-07 (part),1.88,1011,4238,2206,2032,109,56.1
17,Total of W- 07,Total of W- 07,,26844,11375 0,60408,53342,113,
18,ShaAli	Ward-08 (part),ShaAli	Ward-08 (part),3.78,27116,111251,59607,51644,115,71.5
19,Darus Salam	Ward-09,Darus Salam	Ward-09,1.62,16936,71260,39668,31592,126,65.6
20,Darus Salam	Ward-10,Darus Salam	Ward-10,1.67,23128,87879,47258,40621,116,68.4
21,Mirpur	Ward-11,Mirpur	Ward-11,1.13,22905,97033,53018,44015,120,79.7
22,Mirpur	Ward-12,Mirpur	Ward-12,1.70,27286,116544,62754,53790,117,80.4
23,Mirpur	Ward-13,Mirpur	Ward-13,1.81,37124,157206,83505,73701,113,78.9
24,Kafrul	Ward-14 (part),Kafrul	Ward-14 (part),1.95,21692,92289,49272,43017,115,81.0
25,Mirpur	Ward-14(part),Mirpur	Ward-14(part),1.95,16879,71508,38590,32918,117,81.8
26,Total of W- 14,Total of W- 14,,38571,163797,87862,75935,116,
27,Cantonment	Ward-15 (part),Cantonment	Ward-15 (part),2.19,16274,70615,37146,33469,111,79.8
28,Kafrul	Ward-15 (part),Kafrul	Ward-15 (part),5.81,20817,86234,43985,42249,104,61.5
29,Pallabi	Ward-15 (part),Pallabi	Ward-15 (part),5.81,4056,16993,8809,8184,108,78.9
30,Total of W- 15,Total of W- 15,,41147,173842,89940,83902,107,
31,Kafrul	Ward-16,Kafrul	Ward-16,2.09,35008,142413,75213,67200,112,77.1
32,Badda	Ward-17 (part),Badda	Ward-17 (part),15.91,22289,94650,55663,38987,143,76.2
33,Khilket	Ward-17 (part),Khilket	Ward-17 (part),5.48,24979,101829,57958,43871,132,77.3
34,Total of W- 17,Total of W- 17,,47268,196479,113621,82858,137,
35,Gulshan	Ward-18,Gulshan	Ward-18,,14365,63616,36676,26940,136,81.2
36,Gulshan	Ward-19 (part),Gulshan	Ward-19 (part),0.72,22646,96291,52245,44046,119,69.4
37,Total of W- 19,Total of W- 19,,37011,159907,88921,70986,125,
38,Gulshan	Ward-20 (part),Gulshan	Ward-20 (part),,22138,93143,51401,41742,123,76.2
39,Tejgaon Indus:,Ward-20 (part)/25(DNCC),1.73,798,5475,4016,1459,275,78.8
40,Total of W- 20,,,22936,98618,55417,43201,128,
41,Badd,Ward-21,1.44,23777,96111,54002,42109,128,84.3
42,Rampura,Ward-22,2.14,36571,160316,83857,76459,110,80.5
43,Rampura,Ward-23,4.08,13591,63763,35246,28517,124,74.3
44,Khilgaon,Ward-24,4.08,15532,68931,36872,32059,115,79.9
45,Khilgaon,Ward-25,1.03,26869,113273,59610,53663,111,78.5
46,Khilgaon,Ward-26 (part),2.65,22031,86931,46921,40010,117,58.7
47,Shabujbagh,Ward-27,,19064,82701,43167,39534,109,79.5
48,Shabujbagh,Ward-28,5.82,13560,60788,32573,28215,115,75.4
49,Shabujbagh,Ward-29,,18128,79305,45268,34037,133,72.0
50,Shabujbagh,Ward-30,,14724,58316,32991,25325,130,66.1
51,"
Thana","
Ward",Area (sq.km),"
H/H",Population,Population,Population,Sex- Ratio,Literacy 7+yrs
52,"
Thana","
Ward",Area (sq.km),"
H/H",Both Sex,Male,Female,Sex- Ratio,Literacy 7+yrs
53,Motijheel,Ward-31,2.50,8680,34867,21467,13400,160,79.5
54,Motijheel,Ward-32,3.41,9394,42105,30203,11902,254,80.0
55,Motijheel,Ward-33,0.98,4521,21968,11623,10345,112,87.3
56,Motijheel,Ward-34,2.10,13330,59999,31722,28277,112,79.4
57,Motijheel,Ward-35,1.32,11194,51067,28300,22767,124,79.5
58,Palton,Ward-36,3.55,10541,59639,36311,23328,156,83.0
59,Tejgaon Idust.,Ward- 37/24(DNCC),3.07,24610,103274,64638,38636,167,65.6
60,Tejgaon,Ward-38 (part),1.22,13877,61744,34254,27490,125,79.3
61,Tejgaon Idust.,Ward-38 (part),1.22,9467,37983,22293,15690,142,83.5
62,Total of W- 38,,,23344,99727,56547,43180,131,
63,Tejgaon,Ward- 39/26(DNCC),1.37,12201,67876,40739,27137,150,72.7
64,Sher-e- BanglaNagar,Ward-40 (part)/40(DNCC),3.66,13958,71589,39962,31627,126,84.4
65,Tejgaon,Ward-40 (part),3.66,3544,18635,9640,8995,107,89.4
66,Total of W- 40,,,17502,90224,49602,40622,122,
67,Sher-E-Bangla N:,Ward- 41/28(DNCC),1.53,15694,65984,36028,29956,120,71.3
68,Mohammedpur,Ward- 42/29(DNCC),0.71,12080,54739,30524,24215,126,80.0
69,Adabar Thana,Ward- 43/30(DNCC),2.47,45761,186639,100568,86071,117,66.7
70,Mohammedpur,Ward- 44/31(DNCC),0.63,11369,51384,28916,22468,129,87.3
71,Mohammedpur,Ward- 45/32(DNCC),1.56,16589,72973,38267,34706,110,72.8
72,Adabar Thana,Ward-46 (part),5.59,3839,17350,8786,8564,103,85.7
73,Hazaribag,Ward-46 (part),5.59,2803,12674,6840,5834,117,56.3
74,Mohammadpur,Ward-46 (part)/46(DNCC),5.59,19546,84732,46990,37742,125,69.3
75,Total of W- 46,,,26188,114756,62616,52140,120,
76,Dhanmondi,Ward-47 (part),,8586,34719,19701,15018,131,82.1
77,Mohammadpur,Ward-47 (part)/34(DNCC),1.36,18168,71829,39420,32409,122,59.5
78,,Sub Total of W- 47,,26754,106548,59121,47427,125,
79,Dhanmondi,Ward-48 (part),,9848,40475,22639,17836,127,85.8
80,Hazaribag,Ward-48 (part),1.35,21338,88446,48784,39662,123,69.1
81,Total of W- 48,,,31186,128921,71423,57498,124,
82,Dhanmondi,Ward-49,2.34,14735,72449,37125,35324,105,83.6
83,Kalabagan,Ward-50,0.62,16220,79983,46344,33639,138,81.3
84,Kalabagan,Ward-51 (part),0.87,7472,38677,21418,17259,124,83.4
85,Mohammedpur,Ward-51 (part),0.87,4002,20186,12204,7982,153,86.4
86,Total of W- 51,,,11474,58863,33622,25241,133,
87,ewmarket,Ward-52,1.90,7824,49523,32685,16838,194,86.7
88,Ramna,Ward- 53/35(DNCC),1.74,10590,55920,27709,28211,98,84.8
89,Ramna,Ward- 54/36(DNCC),1.15,16074,74069,41058,33011,124,79.7
90,Ramna,Ward-55,0.77,15312,70984,39495,31489,125,71.6
91,Lalbag,Ward-56 (part),,28,3574,3250,324,1003,98.2
92,Shahbag,Ward-56 (part),2.08,4875,34627,23200,11427,203,79.11
93,Total of W- 56,,,4903,38201,26450,11751,225,
