,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of  school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of  school,Male,Female,Total,Male,Female,Total,Students per teacher
3,Dhaka Metropolitan,242,3499,2719,6218,85728,90743,176471,28
4,Dhamrai,23,299,70,369,10750,8700,19450,53
5,Dohar,21,271,47,318,5916,8425,14341,45
6,Keraniganj,34,466,173,639,12625,18983,31608,49
7,Nawabganj,37,374,107,481,11342,11206,22546,47
8,Savar,42,438,112,550,21723,7585,29308,53
9,Total,399,5347,3228,8575,148084,145642,293724,34
