,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,,,,,,,
2,(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre)
3, Upazila,Pond,Pond,Dhighee,Dhighee, Other area, Total area
4, Upazila,Number,Area,Number,Area, Other area, Total area
5,Dhaka Metropolitan,497,197,0,0,0,197
6,Dhamrai,1920,988,0,0,79,1552
7,Dohar,454,153,0,0,13,166
8,Keraniganj,464,213,0,0,308,521
9,Nawabganj,2158,941,0,0,754,1695
10,Savar,2066,1183,1,11,3392,4586
11,Total,7559,3675,1,11,4546,8717
