,0,1,2,3
0,Number of co-operative society 2011,,,
1,"
Upazila","
Number","
Number of employee","
Number of client"
2,Dhaka Metropolitan,8463,783,3537.187
3,Dhamrai,326,500,15000
4,Dohar,344,65,10770
5,Keraniganj,779,1127,75258
6,Nawabganj,212,308,53028
7,Savar,1028,155,71512
8,Total,11152,2938,229105
