,0,1,2,3,4,5,6
0,Number of holding reporting cattle head 2008,,,,,,
1,,,,,,,
2, Upazila, Total holding,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads
3, Upazila, Total holding,1-3 head,4-6 head,7-9 head,10-15 head,15 head & above
4,Belkuchi,19041,10350,4280,2711,1520,180
5,Chauhali,17525,11583,3633,2303,0,0
6,Kamarkhanda,25428,18094,4632,1544,772,386
7,Kazipur,41500,7795,22775,10910,12,8
8,Royganj,70296,60902,8080,802,512,0
9,Shahjadpur,49655,37131,7405,5119,0,0
10,Sirajganj Sadar,30693,19728,7701,3264,0,0
11,Tarash,16573,10040,4386,2147,0,0
12,Ullahpara,65697,48738,12121,4838,0,0
13,Total,336408,224361,75013,33638,2816,574
