,0,1,2,3,4
0,Number of cooperative society and member 2011,,,,
1,,,,,
2,Upazila,Number of co-operative society,Number of member,Number of member,Total
3,Upazila,Number of co-operative society,Male,Female,Total
4,Belkuchi,500,10968,8725,19693
5,Chauhali,155,5037,2109,7146
6,Kamarkhanda,309,4982,5710,10692
7,Kazipur,366,7380,5091,12471
8,Royganj,230,1198,550,1748
9,Shahjadpur,800,29747,4784,34531
10,Sirajganj Sadar,154,3880,776,4656
11,Tarash,249,5996,1494,7490
12,Ullahpara,564,21137,5489,26616
13,Total,3327,90325,34728,125043
