,0,1,2,3
0,Dying facilities of handloom industry 2011,,,
1,Upazila,With dying facility,Without dying facility,Total
2,Belkuchi,18040,33210,35050
3,Chauhali,102,57,159
4,Kamarkhanda,1125,112,1237
5,Kazipur,1507,209,1716
6,Royganj,0,4185,4185
7,Shahjadpur,0,0,0
8,Sirajganj Sadar,600,1397,1994
9,Tarash,0,0,0
10,Ullahpara,416,9975,10391
11,Total,21790,49145,54732
