,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,(In metric ton),,,,,,,,
2,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
3,Belkuchi,4600,610,480,525,0,50,65,215
4,Chauhali,3010,525,360,80,0,0,0,220
5,Kamarkhanda,3800,469,379,146,0,0,0,18
6,Kazipur,6280,829,789,216,0,0,0,3
7,Royganj,9100,1450,920,245,0,130,500,130
8,Shahjadpur,10121,5968,3894,105,0,0,0,4435
9,Sirajganj Sadar,8400,1200,1500,375,0,100,300,300
10,Tarash,8800,1360,1200,1090,0,0,0,0
11,Ullahpara,12250,2550,1300,490,0,670,0,1005
12,Total,66361,14961,10822,3272,0,950,865,6326
