,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,,,,,,,
2,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
3, Upazila,Labour,Labour,Labour,Labour,Labour,Labour
4, Upazila,Mason,Helper (Jogaly),Carpenter,Colour,Electric,Plumber
5,Belkuchi,250,150,250,300,350,350
6,Chauhali,350,200,300,300,300,350
7,Kamarkhanda,300,210,350,300,350,400
8,Kazipur,350,220,250,310,400,450
9,Royganj,300,170,300,320,350,350
10,Shahjadpur,300,200,300,300,350,350
11,Sirajganj Sadar,300,200,350,400,400,450
12,Tarash,350,270,400,400,400,450
13,Ullahpara,300,170,300,350,350,400
14,Average,311,199,311,331,361,394
