,0,1,2,3,4,5,6,7
0,Number of existing family planning personnel 2011,,,,,,,
1,Upazila,TFPO,M.O,FPI,TFPA,FWV,FWA,"Midwife or
SBA"
2,Belkuchi,1,1,3,2,5,38,20
3,Chauhali,1,1,4,1,3,24,4
4,Kamarkhanda,1,1,2,2,5,24,10
5,Kazipur,1,1,8,3,8,56,16
6,Royganj,1,0,8,2,8,42,69
7,Shahjadpur,1,1,7,2,11,7,1
8,Sirajganj Sadar,1,3,11,3,16,67,19
9,Tarash,1,1,4,2,6,28,11
10,Ullahpara,1,2,7,3,10,74,20
11,Total,9,11,54,20,72,360,170
