,0,1,2,3,4
0,Area and production at tobacco in following years,,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3,Upazila,2010-11,2010-11,2009-10,2009-10
4,Upazila,Area,Production,Area,Production
5,Belkuchi,0,0,0,0
6,Chauhali,0,0,0,0
7,Kamarkhanda,0,0,0,0
8,Kazipur,0,0,0,0
9,Royganj,0,0,0,0
10,Shahjadpur,0,0,0,0
11,Sirajganj Sadar,0,0,0,0
12,Tarash,22,11,87,45
13,Ullahpara,0,0,0,0
14,Total,22,11,87,45
