,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of college,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bagerhat Sadar,2,45,29,74,976,403,1379,19
5,Kachua,0,0,0,0,0,0,0,0
6,Rampal,0,0,0,0,0,0,0,0
7,Sarankhola,0,0,0,0,0,0,0,0
8,Chitalmari,0,0,0,0,0,0,0,0
9,Morrelgonj,0,0,0,0,0,0,0,0
10,Mongla,0,0,0,0,0,0,0,0
11,Mollahat,0,0,0,0,0,0,0,0
12,Fakirhat,0,0,0,0,0,0,0,0
13,Total,2,45,29,74,976,403,1379,19
