,0,1,2,3,4,5,6
0,Area and production of oil seed by type 2010-11,,,,,,
1,Feni,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3, Upazila,Rape  mustard - Area,Rape  mustard - Production,Ground nut - Area,Ground nut - Production,Til - Area,Til - Production
4,Chhagalnaiya,22,5,79,95,0,0
5,Daganbhuiyan,42,10,18,14,0,0
6,Feni Sadar,0,0,0,0,0,0
7,Fulgazi,18,4,12,6,0,0
8,Parshuram,15,4,9,6,16,3
9,Sonagazi,611,128,714,571,0,0
10,Total,708,151,832,692,16,3
