,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,Feni,,,,,
2,,,,,,
3,Upazila,Cinema hall,Registered club,Library,Orphanage,Auditorium
4,Chhagalnaiya,0,23,0,1,1
5,Daganbhuiyan,1,50,1,7,0
6,Feni Sadar,3,3,2,15,2
7,Fulgazi,1,25,0,22,1
8,Parshuram,0,20,2,11,1
9,Sonagazi,0,12,0,13,0
10,Total,5,133,5,69,5
