,0,1,2,3,4,5,6
0,Number of religious institution 2011,,,,,,
1,Feni,,,,,,
2,,,,,,,
3,Upazila,Mosque,Eid-Gah,Temple (Mandir),Church (Girza),Pagoda,Others
4,Chhagalnaiya,350,48,8,0,0,0
5,Daganbhuiyan,147,92,21,0,0,0
6,Feni Sadar,681,220,120,0,0,0
7,Fulgazi,402,49,40,0,0,0
8,Parshuram,223,26,5,0,0,0
9,Sonagazi,291,22,21,0,0,0
10,Total,2094,457,215,0,0,0
