,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,Feni,,,
2,,,,
3,Upazila,Railway station,Steamer/launch station,Bus stand
4,Chhagalnaiya,1,0,1
5,Daganbhuiyan,0,0,1
6,Feni Sadar,4,0,28
7,Fulgazi,0,0,6
8,Parshuram,0,0,1
9,Sonagazi,0,0,2
10,Total,5,0,39
