,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton) - Upazila/City corporation,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
3,Anowara,42,48,163,160
4,Banshkhali,199,1756,197,1676
5,Boalkhali,186,597,190,598
6,Chandanaish,265,1280,260,1255
7,Chittagong City Corp.,0,0,0,0
8,Fatikchhari,19,170,20,172
9,Hathazari,261,17,264,17
10,Lohagara,8,18,7,16
11,Mirsharai,352,814,373,834
12,Patiya,170,1627,152,1352
13,Rangunia,130,2932,228,2830
14,Raozan,259,1015,338,1345
15,Sandwip,12,64,12,63
16,Satkania,65,137,65,138
17,Sitakunda,0,0,0,0
18,Total,1968,10475,2268,10456
