,0,1,2,3,4
0,"Area of high, medium and low land 2008",,,,
1,,,,,
2,Upazila/City corporation,High land,Medium land,Low land,Total land
3,Anowara,10966,20646,8937,40549
4,Banshkhali,19826,26153,47153,93132
5,Boalkhali,4588,15515,11145,31248
6,Chandanaish,5665,20539,23708,49912
7,Chittagong City Corp.,7612,24496,43144,75252
8,Fatikchhari,23796,64761,102585,191142
9,Hathazari,4561,14827,41478,60866
10,Lohagara,9071,7012,47884,63967
11,Mirsharai,11484,83581,24254,119320
12,Patiya,7207,18043,27098,52348
13,Rangunia,6831,25249,57254,89334
14,Raozan,8071,16496,36365,60932
15,Sandwip,27877,38503,122014,188394
16,Satkania,6303,26722,36403,69428
17,Sitakunda,51888,45620,22079,119587
18,Total,430165,755113,120132,1305411
