,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila/City corporation,Sonali bank - Number of branch,Sonali bank - Account - S.D,Sonali bank - Account - C.D,Sonali bank - Account - F.D,Sonali bank - Account - S.T.D,Janata bank - Number of branch,Janata bank - Account - S.D,Janata bank - Account - C.D,Janata bank - Account - F.D,Janata bank - Account - S.T.D
3,Anowara,3,8,119,109,4,1,0,18,790,1
4,Banshkhali,2,11270,184,329,19,0,0,0,0,0
5,Boalkhali,1,10552,165,193,7,0,0,0,0,0
6,Chandanaish,4,9038,1244,364,68,1,15188,1068,156,7
7,Chittagong City Corp.,29,59667,2628,3072,627,35,14109,2105,2644,360
8,Fatikchhari,4,12200,350,321,153,1,14000,254,282,16
9,Hathazari,2,9617,2276,301,105,5,33275,1036,795,30
10,Lohagara,1,7481,305,235,35,2,4961,331,196,1
11,Mirsharai,2,1570,594,367,39,5,2926,985,655,74
12,Patiya,2,16112,213,231,13,2,14110,180,182,12
13,Rangunia,3,15661,783,1000,53,1,11427,98,242,7
14,Raozan,3,9702,127,450,66,2,6372,450,120,31
15,Sandwip,0,0,612,411,17,0,0,0,0,0
16,Satkania,1,7616,460,767,46,1,5596,132,164,1
17,Sitakunda,3,2163,35,39,2163,4,1181,33,104,1181
18,Total,60,172657,10095,8189,3415,60,123145,6690,6330,1721
