,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,Khagrachori,,,,,,
2,,,,,,,
3,Upazila,Muslim,Hindu,Buddhist,Christian,Other,Total
4,Dighinala,34641,9650,58679,416,6,103392
5,Khagrachori,36599,28590,44574,2049,21,111833
6,Laxshmichhari,4662,653,20638,28,13,25994
7,Mahalchhari,13662,5348,31465,230,52,50757
8,Manikchhari,40536,6277,14308,432,36,61589
9,Matiranga,84026,28996,12721,465,269,126477
10,Panchhari,18816,12364,30294,286,438,62198
11,Ramgarh,41316,11317,18630,164,250,71677
12,Total,274258,103195,231309,4070,1085,613917
