,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,,,,,,,
2,(Area in acre) - Upazila,(Area in acre) - Pond - Number,(Area in acre) - Pond - Area,(Area in acre) - Dighee - Number,(Area in acre) - Dighee - Area,(Area in acre) - Other area,(Area in acre) - Total area
3,Bhurungamari,1250,400,0,0,383,783
4,Char Rajibpur,1014,371,0,0,6,158
5,Chilmari,510,174,5,3,15378,15555
6,Kurigram Sadar,1251,650,15,7,287,944
7,Nageshwari,1700,665,780,332,1176,2173
8,Phulbari,2387,537,0,0,36,850
9,Rajarhat,3847,1379,1649,591,57,2027
10,Raumari,1831,656,0,0,22,79
11,Ulipur,1122,310,3,45,350,705
12,Total,14912,5142,2452,978,17694,23274
