,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,"
Upazila",Sonali bank,Sonali bank,Sonali bank,Sonali bank,Sonali bank,Janata bank,Janata bank,Janata bank,Janata bank,Janata bank
2,"
Upazila",Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
3,"
Upazila",Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
4,Basail,1,937,77,186,16,0,0,0,0,
5,Bhuapur,5,14645,1266,709,56,1,3505,350,60,15
6,Delduar,2,14110,355,551,236,0,0,0,0,0
7,Dhanbari,2,7797,872,192,30,1,2470,346,46,22
8,Ghatail,2,15068,485,450,33,5,41948,1314,353,46
9,Gopalpur,2,12708,1193,21308,3732,0,0,0,0,0
10,Kalihati,5,3578,205,575,71,3,19524,585,206,12
11,Madhupur,1,5834,1170,273,42,1,9746,709,153,20
12,Mirzapur,3,16369,1426,2555,7344,1,7600,166,130,8
13,Nagarpur,2,13782,496,466,22,1,3702,248,60,11
14,Sakhipur,1,16026,2925,0,27,0,0,0,0,0
15,Tangail Sadar,6,0,91,1185,137,3,27300,1850,550,103
16,Total,32,120854,10561,28450,11746,16,115795,5568,1558,237
