,0,1,2,3,4,5,6
0,"Area and production of papaya, guava and lime & lemon 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Papaya,Papaya,Guava,Guava,Lime and lemon,Lime and lemon
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Basail,11,167,16,77,11,50
5,Bhuapur,17,367.45,6.35,265.71,1.12,147.57
6,Delduar,15,35,602,126,28,316
7,Dhanbari,11.50,416.40,88,299.59,20.76,106.47
8,Ghatail,4,85,3,12,44.02,167.47
9,Gopalpur,5.33,41.21,4.90,33.26,2.13,5.42
10,Kalihati,60.10,220,120,380,130,605
11,Madhupur,57,1379,68.28,443.82,43.34,218.89
12,Mirzapur,10,102,56,235,29,74
13,Nagarpur,17,171,33,245,37,30
14,Sakhipur,55,462,55,280,30,165
15,Tangail Sadar,90,1435,72,180,85,218
16,Total,352.93,4881.06,1124.53,2577.38,461.37,2103.82
