,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in Taka),,,,,,
2,"
Upazila",Labour,Labour,Labour,Labour,Labour,Labour
3,"
Upazila",Mason,Helper (Jogaly),Carpenter,Colour Mistree,Electric Mistree,Plumber Mistree
4,Basail,300,200,300,350,400,300
5,Bhuapur,300,180,350,300,450,400
6,Delduar,350,250,350,350,350,350
7,Dhanbari,320,200,350,300,450,400
8,Ghatail,300,200,400,300,300,250
9,Gopalpur,380,250,370,260,400,450
10,Kalihati,300,200,350,300,400,300
11,Madhupur,300,200,400,300,450,400
12,Mirzapur,350,220,350,320,350,300
13,Nagarpur,350,200,300,400,600,400
14,Sakhipur,500,220,400,400,500,400
15,Tangail Sadar,350,250,350,350,300,300
