,0,1,2,3,4,5,6,7
0,"Number of pond, dighee, flood camps, shelter, cyclone shelter, stadium,  playground, park, amusement park 2011",,,,,,,
1,"
Upazila","
Pond","
Dighee",Rivers flow,"Flood camps/
shelter",Cyclone shelter,Stadium/ playground,Park/ amusement park
2,Basail,2007,0,3,0,0,5,0
3,Bhuapur,2987,1,1,7,0,11,1
4,Delduar,1866,0,0,0,0,1,0
5,Dhanbari,4673,1,3,0,0,1,1
6,Ghatail,5590,1,4,3,1,13,0
7,Gopalpur,6139,0,3,1,0,1,0
8,Kalihati,3701,1,4,2,0,5,2
9,Madhupur,4055,1,1,0,0,10,1
10,Mirzapur,2043,0,3,0,0,20,0
11,Nagarpur,1500,12,2,0,0,4,0
12,Sakhipur,2583,0,1,0,0,8,0
13,Tangail Sadar,2860,0,3,4,0,5,2
14,Total,40004,17,28,17,1,84,7
