,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,,,,,,,
2,(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka)
3, Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand -02 (per c.f.t.),Stone (per c.f.t.)
4,Chhagalnaiya,6000,400,62000,18,15,130
5,Daganbhuiyan,6500,450,61000,24,22,120
6,Feni Sadar,5900,395,62500,19,16,114
7,Fulgazi,6200,430,58000,20,18,0
8,Parshuram,6000,410,64000,20,18,0
9,Sonagazi,6500,415,63000,20,22,122
10,Average,6183,417,61750,20,18,122
