,0,1,2,3
0,"Number of vocational institute by municipality, city corporation 2011",,,
1,,,,
2,Municipality /city corporation,Number of institution,Number of teacher,Number of student
3,Badarganj,1,10,224
4,Haragach,0,0,0
5,Rangpur,12,122,4800
6,Total,13,132,5024
