,0,1,2,3,4,5,6
0,"Selected poultry, bird 2008",,,,,,
1,,,,,,,
2, Upazila,Hen and cocks - Holding reporting,Hen and cocks - Total number,Ducks - Holding reporting,Ducks - Total number,Others - Holding reporting,Others - Total number
3,Badarganj,41844,319376,17903,122544,0,0
4,Gangachara,34723,173167,7749,30711,2612,20083
5,Kaunia,21453,111588,7753,35206,1370,8220
6,Mithapukur,47320,520291,22823,165611,0,0
7,Pirgachha,53076,303380,32193,134890,865,6920
8,Pirganj,67340,466991,33719,157303,1840,7900
9,Rangpur sadar,59370,323152,19295,85334,2285,6855
10,Taraganj,16050,94079,4904,25878,1138,9223
11,Total,341176,2312024,162353,757477,10110,59201
