,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum by type 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal - Area,Brinjal - Production,Lady’s finger - Area,Lady’s finger - Production,Arum - Area,Arum - Production
3,Badarganj,225,1090,107,128,265,1093
4,Gangachara,348,719,12,33,75,585
5,Kaunia,30,65,14,18,33,33
6,Mithapukur,226,452,49,88,312,1300
7,Pirgachha,110,242,53,47,33,118
8,Pirganj,389,778,21,21,106,296
9,Rangpur sadar,149,409,60,90,161,628
10,Taraganj,28,30,13,11,23,51
11,Total,1505,3785,329,436,1008,4104
