,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in Taka),,,,,,
2, Upazila,Labour - Mason,Labour - Helper (Jogaly),Labour - Carpenter,Labour - Colour Mistree,Labour - Electric Mistree,Labour - Plumber Mistree
3,Badarganj,300,200,300,350,350,400
4,Gangachara,350,250,300,350,300,300
5,Kaunia,260,180,230,210,260,250
6,Mithapukur,300,200,300,350,400,350
7,Pirgachha,370,240,350,300,400,350
8,Pirganj,350,250,350,350,450,450
9,Rangpur sadar,320,200,300,400,400,400
10,Taraganj,280,190,250,280,300,300
11,District Average,320,220,300,350,350,350
