,0,1,2,3,4,5
0,Number of family planning personnel working by municipality 2011,,,,,
1,Joypurhat,,,,,
2,,,,,,
3, Upazila, Doctor,Family planning inspector,Family planning assistant,Family planning visitor,Midwife/ birth attendant (Dai)
4,Akkelpur,1,3,2,5,20
5,Joypurhat sadar,2,3,1,6,17
6,Kalai,1,9,2,6,7
7,Khetlal,0,1,3,2,0
8,Panchbibi,1,1,1,2,0
9,Total,5,17,9,21,44
