,0,1,2,3,4,5,6,7,8,9,10,11
0,"Number of person, institute borrowing money from nationalized bank 2011",,,,,,,,,,,
1,,,,,,,,,,,,
2,  Upazila,Number of branch of all nationalized banks,Number of borrower - Agriculture debt - Male,Number of borrower - Agriculture debt - Female,Number of borrower - Industry debt - Male,Number of borrower - Industry debt - Female,Number of borrower - Other debt - Male,Number of borrower - Other debt - Female,Number of borrower - Male,Number of borrower - Female,Number of borrower - Total debt (crore tk) - Male,Number of borrower - Total debt (crore tk) - Female
3,Akkelpur,5,427,73,1,0,575,0,1003,73,12.36,3.59
4,Joypurhat sadar,7,215,12,0,0,1275,550,1490,562,82.14,4
5,Kalai,7,7264,6870,3,2,2403,1031,9650,7903,93,49.5
6,Khetlal,5,6721,82,0,0,1140,950,7861,1032,78.15,1.68
7,Panchbibi,10,5270,5,1,0,1769,12,7040,17,2.54,0.05
8,Total,34,19897,7042,5,2,7162,2543,27044,9587,268.2,58.61
