,0,1,2,3,4,5
0,Average rate of vehicle per kilo meter 2011,,,,,
1,,,,,,
2,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
3, Upazila,Vehicle,Vehicle,Vehicle,Vehicle,Vehicle
4, Upazila,Rickshaw,Rickshaw van,Easy bike,Auto rickshaw,Tempo
5,Barlekha,20,0,10,15,10
6,Juri,10,20,5,5,3
7,Kamalganj,5,4,2,2,2
8,Kulaura,5,5,2,2,2
9,Moulvibazar Sadar,10,50,5,5,5
10,Rajnagar,10,40,5,5,5
11,Sreemangal,8,80,5,10,5
12,Average,8,33,4,6,4
