,0,1,2,3,4
0,Number of fisherman and production of fish in following years,,,,
1,,,,,
2,(Production in metric ton),(Production in metric ton),(Production in metric ton),(Production in metric ton),(Production in metric ton)
3, Upazila,2010-11,2010-11,2009-10,2009-10
4, Upazila,Number,Production,Number,Production
5,Barlekha,15000,3992,14500,3834
6,Juri,7450,2849,7250,2675
7,Kamalganj,5000,3500,4500,3335
8,Kulaura,1200,1500,1350,1620
9,Moulvibazar Sadar,7000,2973,7000,2975
10,Rajnagar,9160,2700,8573,2276
11,Sreemangal,3200,731,2100,701
12,Total,48010,18245,45273,17416
