,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal Area,Brinjal Production,Ladys finger Area,Ladys finger Production,Arum Area,Arum Production
3,Harinakunda,133,293,28,77,316,1097
4,Jhenaidah Sadar,95,195,78,98,80,370
5,Kaliganj,386,1612,49,126,257,1087
6,Kotchandpur,182,663,46,110,97,450
7,Mahespur,1089,3559,125,367,319,1803
8,Shailkupa,545,439,177,566,74,569
9,Total,2430,6761,503,1344,1143,5376
