,0,1,2,3,4
0,Number of flour mill and person engaged 2011,,,,
1,,,,,
2, Upazila, Unit,Person engaged,Person engaged,Person engaged
3, Upazila, Unit,Family,Hired,Total
4,Kalia,18,21,7,28
5,Lohagara,27,26,87,113
6,Narail Sadar,45,42,56,98
7,Total,90,89,150,239
