,0,1,2,3,4
0,"Number of branch of specialized bank (Krishi, co-operative etc.) 2011",,,,
1,Tangail,,,,
2,,,,,
3,Upazila,Number of all branches,Number of employees,Number of savings A/C,Number of current A/C
4,Basail,1,7,3365,56
5,Bhuapur,2,17,4691,91
6,Delduar,2,18,5482,65
7,Dhanbari,1,8,1514,146
8,Ghatail,2,17,11806,244
9,Gopalpur,4,27,35197,137
10,Kalihati,5,41,34095,703
11,Madhupur,4,34,16707,235
12,Mirzapur,3,25,28180,508
13,Nagarpur,4,24,33978,161
14,Sakhipur,3,27,21590,572
15,Tangail Sadar,8,50,45985,272
16,Total,39,295,242590,3190
