,0,1,2,3,4,5,6,7
0,"Number of household, population and density 2011",,,,,,,
1,Tangail,,,,,,,
2,,,,,,,,
3,Upazila,Households,Population (adjusted) Male,Population (adjusted) Female,Population (adjusted) Both Sex,Sex ratio (M / F),Average size of households,Density Per sq. Km.
4,Basail,39,78,88,166,89,4.14,1013
5,Bhuapur,46,96,102,198,94,4.08,844
6,Delduar,48,104,111,215,94,4.29,1123
7,Dhanbari,46,89,94,183,95,3.82,1316
8,Ghatail,104,214,220,434,97,3.97,926
9,Gopalpur,64,129,134,263,96,3.94,1305
10,Kalihati,99,210,216,426,98,4.1,1388
11,Madhupur,76,154,155,309,99,3.87,804
12,Mirzapur,94,203,221,424,92,4.28,1091
13,Nagarpur,66,142,157,299,90,4.33,1097
14,Sakhipur,71,137,152,289,91,3.9,638
15,Tangail Sadar,117,271,272,543,100,4.36,1559
16,Total,870,1827,1922,3749,95,4.1,1056
