,0,1,2,3,4
0,Cotton and Sericulture cultivation for the year 2010-11,,,,
1,Tangail,,,,
2,(Area in acres production in metric tons),,,,
3,Upazila,All cotton Area,All cotton Production,Sericulture Area,Sericulture Production
4,Basail,6,5,0,0
5,Bhuapur,0,0,0,0
6,Delduar,12,16,0,0
7,Dhanbari,85,96,0,0
8,Ghatail,1047.28,419,0,0
9,Gopalpur,0,0,0,0
10,Kalihati,0,0,0,0
11,Madhupur,310,248,0,0
12,Mirzapur,210,96,0,0
13,Nagarpur,19,6,0,0
14,Sakhipur,94,40,0,0
15,Tangail Sadar,0,0,0,0
16,Total,1783.28,926,0,0
