,0,1,2,3,4,5,6,7,8
0,"Number of Non-government college, teacher and student 2011",,,,,,,,
1,Tangail,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of college,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Basail,3,58,20,78,701,586,1287,16
5,Bhuapur,6,182,31,213,2471,1925,4408,21
6,Delduar,4,102,30,132,1449,1197,2676,20
7,Dhanbari,7,143,37,180,1014,2702,3716,21
8,Ghatail,6,108,23,131,2678,2070,4748,36
9,Gopalpur,5,126,33,159,2167,2383,4550,28
10,Kalihati,7,145,31,176,2497,2039,4536,27
11,Madhupur,1,28,9,37,1086,866,1952,52
12,Mirzapur,7,117,41,158,2892,2423,5315,34
13,Nagarpur,4,82,23,105,584,1349,1933,18
14,Sakhipur,6,149,27,176,1969,1399,3368,19
15,Tangail Sadar,5,123,22,145,3005,1832,4837,33
16,Total,61,1363,327,1690,22513,20771,43326,25
