,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,Tangail,,,,,,
2,,,,,,,
3,Upazila,Cows  Buffaloes Holding /Farm No.,Cows  Buffaloes Animal number,Goats Holding/ Farm number,Goats Goats number,Sheep Holding/ Farm No.,Sheep Sheep No.
4,Basail,11842,31954,1892,5348,750,2291
5,Bhuapur,15683,39729,12671,33739,1486,4493
6,Delduar,17920,43121,6690,18114,992,2918
7,Dhanbari,17045,39446,7993,18648,281,1078
8,Ghatail,34724,89722,22318,64197,2303,7498
9,Gopalpur,24963,59339,22318,33504,1414,3855
10,Kalihati,91275,65145,11675,32943,2177,6993
11,Madhupur,27000,65136,19713,53848,748,2396
12,Mirzapur,38088,92915,8716,22988,1881,4969
13,Nagarpur,27247,70715,10203,26232,4106,10735
14,Sakhipur,32740,87312,14334,40569,736,2454
15,Tangail Sadar,19655,76351,8535,50598,2936,6535
16,Total,358182,760885,147058,400728,19810,56215
