,0,1,2,3,4
0,Number of branch of Grameen bank 2011,,,,
1,Tangail,,,,
2,,,,,
3,Upazila,Number of branch,Number of employees,Number of members,Number of accounts
4,Basail,1,8,3863,3863
5,Bhuapur,6,44,19057,19057
6,Delduar,7,60,28742,30148
7,Dhanbari,5,4,22428,22428
8,Ghatail,7,50,25166,25166
9,Gopalpur,6,45,28599,28599
10,Kalihati,11,90,28985,41257
11,Madhupur,9,78,34531,36500
12,Mirzapur,6,49,23384,34993
13,Nagarpur,9,61,26916,29455
14,Sakhipur,10,78,30641,32641
15,Tangail Sadar,8,57,19282,2710
16,Total,85,624,291594,306817
