,0,1,2,3,4,5
0,Number of auto rice mill and person engaged 2011,,,,,
1,"
Upazila",Number of unit,Investment (in lac taka),Person engaged,Person engaged,Person engaged
2,"
Upazila",Number of unit,Investment (in lac taka),Male,Female,Total
3,Bishwamvarpur,0,0,0,0,0
4,Chhatak,0,0,0,0,0
5,Dakshin Sunamganj,0,0,0,0,0
6,Derai,22,66,29,189,218
7,Dharmapasha,1,19,3,10,13
8,Doarabazar,0,0,0,0,0
9,Jagannathpur,19,54,38,99,137
10,Jamalganj,10,0,20,120,140
11,Shalla,0,0,0,0,0
12,Sunamganj Sadar,8,24,10,42,52
13,Tahirpur,22,50,80,30,110
14,Total,82,213,180,490,670
