,0,1,2,3
0,Number of deep tube-well scheme 2010-11,,,
1,"
Upazila",Number of deep tube-well,Number of deep tube-well,Area irrigated (In acre)
2,"
Upazila",Commissioned,Operated,Area irrigated (In acre)
3,Alamdanga,0,11,1100
4,Chuadanga Sadar,0,33,1749
5,Damurhuda,63,63,5436
6,Jibonnagar,0,10,398
7,Total,63,117,8683
