,0,1,2,3,4,5,6,7
0,Number of technical personnel 2011,,,,,,,
1,"
Upazila",Agricultural personnel,Live-stock personnel,Plant protection,Fishery personnel,Sanitary personnel,"Family
planning personnel",Trained midwife
2,Alamdanga,50,10,42,4,3,106,2
3,Chuadanga Sadar,12596,44,250,8,18,64,52
4,Damurhuda,30120,15,210,300,0,17,1
5,Jibonnagar,81646,11,38733,512,27,42,13
6,Total,124412,80,39235,824,48,229,68
