,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Pubali and Uttara bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Pubali bank,Pubali bank,Pubali bank,Pubali bank,Pubali bank,Uttara bank,Uttara bank,Uttara bank,Uttara bank,Uttara bank
3, Upazila,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
4, Upazila,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
5,Kalkini,0,0,0,0,0,0,0,0,0,0
6,Madaripur Sadar,1,3275,8548,580,234,1,3350,378,134,22
7,Rajoir,0,0,0,0,0,0,0,0,0,0
8,Shibchar,0,0,0,0,0,0,0,0,0,0
9,Total,1,3275,8548,580,234,1,3350,378,134,22
