,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,Upazila,Railway station,"Steamer/launch
station",Bus stand
2,Kalkini,0,14,26
3,Madaripur Sadar,0,1,22
4,Rajoir,0,1,7
5,Shibchar,0,2,12
6,Total,0,18,67
