,0,1,2,3,4,5
0,Land area based on utilization 2008,,,,,
1,Upazila,Operated area,Permanent cropped area,Temporary cropped area,Permanent fallow area,Others
2,Kalkini,51492,2238,39885,48,9369
3,Madaripur Sadar,50573,1392,36627,157,12557
4,Rajoir,39391,735,30002,163,8654
5,Shibchar,59273,1310,42988,843,14975
6,Total,200729,5675,149503,1211,45555
