,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,Upazila,Cinema hall,Registered club,Library,Orphanage,Auditorium
2,Kalkini,2,503,1,9,1
3,Madaripur Sadar,1,55,3,2,1
4,Rajoir,2,76,1,2,2
5,Shibchar,2,41,2,5,1
6,Total,7,675,7,18,5
