,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Number of Government primary school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Baliadangi,60,127,150,277,8235,7563,15798,57
4,Haripur,38,89,99,188,4942,5093,10035,53
5,Pirgonj,77,117,224,341,7411,7133,14544,43
6,Ranisankail,55,143,181,324,7045,6358,13403,41
7,Thakurgaon Sadar,189,369,530,899,20600,26798,47398,53
8,Total,419,845,1184,2029,48233,52945,101178,50
