,0,1,2,3
0,Dying facilities of handloom industry 2011,,,
1,,,,
2,Upazila,With dying facility,Without dying facility,Total
3,Baliadangi,0,0,0
4,Haripur,0,0,0
5,Pirgonj,0,0,0
6,Ranisankail,0,0,0
7,Thakurgaon Sadar,150,0,150
8,Total,150,0,150
