,0,1,2,3,4,5,6
0,"Number of Government office, post office, bank, NGO and dak-banglow, rest house 2011",,,,,,
1,Rajshahi,,,,,,
2,,,,,,,
3,Upazila/city corporation,All Government office,Post office,All nationalize bank branch,All private bank branch,All NGOs,Dak- banglow/ rest house
4,Bagha,30,11,6,3,26,1
5,Baghmara,28,25,8,0,12,2
6,Charghat,29,12,6,0,20,1
7,Durgapur,28,10,3,0,13,1
8,Godagari,22,21,13,3,15,1
9,Mohanpur,26,12,5,1,23,1
10,Paba,25,15,10,1,25,1
11,Puthia,28,8,8,10,20,2
12,Rajshahi City Corporation,87,19,33,30,30,6
13,Tanore,27,15,0,0,1,1
14,Total,330,148,92,48,185,17
