,0,1,2,3,4
0,"Area of high, medium and low land 2008",,,,
1,Rajshahi,,,,
2,,,,,
3,Upazila/city corporation,High land,Medium land,Low land,Total land
4,Bagha,7309,8595,2522,18426
5,Baghmara,20353,35644,25600,81597
6,Charghat,31887,0,3320,35207
7,Durgapur,0,30470,0,30470
8,Godagari,83184,18246,2870,104300
9,Mohanpur,3000,6685,177,9862
10,Paba,23836,17398,1718,42952
11,Puthia,15415,22144,546,38105
12,Rajshahi City Corporation,1450,440,0,1890
13,Tanore,50971,3836,1176,55983
14,Total,237405,143458,37929,418792
