,0,1,2,3,4,5,6
0,"Number and of pond, dighee and other area 2010-11",,,,,,
1,Rajshahi,,,,,,
2,(Area in acre),,,,,,
3,Upazila/city corporation,Pond Number,Pond Area,Dhighee Number,Dhighee Area,Other area,Total area
4,Bagha,1950,894,1,17,8,919
5,Baghmara,7231,2569,20,988,22330,25887
6,Charghat,3668,1296,0,0,2,1298
7,Durgapur,5489,2344,40,469,4228,7041
8,Godagari,3265,1852,0,0,0,1852
9,Mohanpur,3618,1402,1,6,863,2271
10,Paba,6180,3816,358,3047,726,7589
11,Puthia,7136,3772,0,0,210,3982
12,Rajshahi City Corporation,393,157,0,0,0,157
13,Tanore,2193,1374,8,18,0,1392
14,Total,41123,19476,428,4545,28367,52388
