,0,1,2,3,4,5
0,Use of chemical fertilizer 2010-11,,,,,
1,Rajshahi,,,,,
2,,,,,,
3,Upazila/city corporation,UREA,TSP,MP,DAP,Other
4,Bagha,4700,1200,1415,1245,450
5,Baghmara,13550,2431,2172,2901,50
6,Charghat,4091,2279,933,955,0
7,Durgapur,7386,1106,1238,2198,0
8,Godagari,13531,1934,1764,2385,0
9,Mohanpur,7600,1414,1535,2100,793
10,Paba,7912,2320,3690,2356,2363
11,Puthia,7387,817,1603,2405,0
12,Rajshahi City Corporation,650,203,130,290,145
13,Tanore,10231,1442,2243,3857,556
14,Total,77038,15146,16723,20692,4357
