,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,Rajshahi,,,,,,,,
2,,,,,,,,,
3,Upazila/city corporation,Number of madrasah,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
4,Bagha,7,51,14,65,468,505,973,15
5,Baghmara,22,50,3,53,357,213,570,11
6,Charghat,10,37,3,40,455,555,1010,25
7,Durgapur,2,27,9,36,267,187,454,13
8,Godagari,30,158,27,185,2242,2451,4693,25
9,Mohanpur,21,65,9,74,1699,1492,3191,43
10,Paba,5,20,5,25,1051,724,1775,71
11,Puthia,4,13,5,18,144,73,217,12
12,Rajshahi City Corporation,0,0,0,0,0,0,0,0
13,Tanore,3,11,1,12,208,179,387,32
14,Total,104,432,76,508,6891,6379,13270,26
