,0,1,2,3
0,Number of co-operative society 2011,,,
1,Panchagor,,,
2,,,,
3,Upazila,Number,Number of employee,Number of client
4,Atwari,99,5,6805
5,Boda,85,7,2373
6,Debiganj,219,28,13893
7,Panchagarh Sadar,301,6,18682
8,Tentulia,149,7,5962
9,Total,853,53,47715
