,0,1,2,3
0,Length of railway and water way 2011,,,
1,(Kilometer),,,
2,Upazila,"Total railway (all broad gage, meter gage & duel gage)",Water way in monsoon (river + canal),Water way round the year (river + canal)
3,Atwari,7,0,0
4,Boda,8.5,2.56,1.5
5,Debiganj,0,52,35
6,Panchagarh Sadar,8,157,84
7,Tentulia,0,0,0
8,Total,23.5,211.56,120.5
