,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal Area,Brinjal Production,Lady’s finger Area,Lady’s finger Production,Arum Area,Arum Production
3,Belkuchi,330,305,145,131,82,93
4,Chauhali,132,198,38,40,0,0
5,Kamarkhanda,193,579,98,103,129,330
6,Kazipur,642,6500,62,625,74,750
7,Royganj,247,2499,15,73,98,992
8,Shahjadpur,180,858,74,114,6,32
9,Sirajganj Sadar,875,9625,60,245,30,305
10,Tarash,113,315,61,91,20,139
11,Ullahpara,300,615,49,113,14,13
12,Total,3012,21494,602,1535,453,2654
