,0,1,2,3,4
0,Number of cooperative society and member 2011,,,,
1,,,,,
2,Upazila,Number of co-operative society,Number of member - Male,Number of member - Female,Total
3,Belkuchi,500,10968,8725,19693
4,Chauhali,155,5037,2109,7146
5,Kamarkhanda,309,4982,5710,10692
6,Kazipur,366,7380,5091,12471
7,Royganj,230,1198,550,1748
8,Shahjadpur,800,29747,4784,34531
9,Sirajganj Sadar,154,3880,776,4656
10,Tarash,249,5996,1494,7490
11,Ullahpara,564,21137,5489,26616
12,Total,3327,90325,34728,125043
