,0,1,2,3,4,5,6,7,8
0,"Number of Non government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Bhedarganj,4,69,7,76,1193,1460,2653,35
4,Damudya,1,18,2,20,386,495,881,44
5,Gosairhat,1,20,8,28,535,503,1039,37
6,Naria,2,28,4,32,234,536,770,24
7,Shariatpur Sadar,2,11,8,19,110,171,281,15
8,Zanjira,3,56,5,61,628,591,1219,20
9,Total,13,202,34,236,3086,3756,6843,29
