,0,1,2,3,4,5,6
0,Number of holding reporting cattle heads 2008,,,,,,
1,"
Upazila","
Total holding",Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads
2,"
Upazila","
Total holding",1-3 heads,4-6 heads,7 -9 heads,10-15 heads,"15 heads &
above"
3,Akhaura,10750,854,5003,4228,721,54
4,Ashuganj,9516,7303,1782,431,0,0
5,Banchharampur,27297,24297,2900,80,15,5
6,Bijoynagar,0,0,0,0,0,0
7,Brahmanbaria Sadar,26199,21502,4353,279,51,14
8,Kasba,19130,13498,4258,1374,0,0
9,Nabinagar,15372,11853,2767,612,121,19
10,Nasirnagar,17465,9942,5013,1500,755,255
11,Sarail,15961,10598,3813,1059,306,5
12,Total,141690,99847,29889,9563,1969,352
